catch	 抓住；捕捉
invite	 v. 邀请
accept	 v. 接受；
refuse	 v. 拒绝
the day before yesterday	 前天
the day after tomorrow	 后天
weekday	 n. 工作日
look after	 照顾，照料
invitation	 n. 邀请；邀请函
turn down	 减小，关小，调低
reply	 v. 回答，回复
forward	 adv. 向前
delete	 v. 删除
print	 n. 印刷的文字；印花布 v. 印刷；打印；刊载
sad	 adj. 难过的；悲哀的，令人悲痛的
goodbye	 int. 再见
take a trip	 去旅行
glad	 adj. 高兴的；乐意的 v. 使...高兴
preparation	 n. 准备；准备工作（用复数形式）
glue	 v. 粘合；盯着某物看（后接to） n. 胶；各种胶合物
without	 prep. 没有
surprised	 adj. 感到惊讶的 v. 使惊奇（surprise的过去分词形式）
look forward to	 盼望，期待
hear from	 收到......来信
housewarming	 n. 乔迁庆宴
opening	 n. 开幕式，落成典礼
concert	 n. 音乐会
headmaster	 n. 男校长
event	 n. 大事；公开活动
guest	 n. 客人
calendar	 n. 日历；日程表
daytime	 n. 日间，白天
meeting	 n. 会议；集会；会见 v. 会面；会合（meet的ing形式）
video	 n. 录像；录像带
potato chips	 n. 马铃薯片；油炸薯片
chocolate	 n. 巧克力
upset	 adj. 难过的，失望的
taxi	 v. 滑行；乘出租车；用出租车送 n. 出租汽车
advice	 n. 劝告，建议
travel	 v. 旅行；走过（某距离）；（以某速度）行进
agent	 n. 代理人，经纪人
expert	 n. 专家，能手
keep…to oneself	 保守秘密
teenager	 n. 青少年
normal	 adj. 正常的
unless	 conj. 除非，如果不
certainly	 adv. 当然，肯定
wallet	 n. 　皮夹，钱包
mile	 n. 英里；较大的距离
angry	 adj. 生气的，发怒的
understanding	 adj. 善解人意的，体谅人的
careless	 adj. 粗心的，不小心的
mistake	 n. 错误，失误
himself	 pron. 他自己；他亲自，他本人
careful	 adj. 小心的；细致的，周密的
advise	 v. 劝告，建议
solve	 v. 解决；解答
step	 n. 步，脚步；步伐；步骤；梯级 v. 踏，踩；走；走，迈步
trust	 n. 相信，信任
experience	 n. 经验；经历
in half	 分成两半,一半
halfway	 adv. 中途地；半路地
else	 adj. 别的，其他的 adv. 还能有别的……
matter	 v. 重要，要紧，有关系
What’s the matter?	 怎么了？出什么事了？
sore	 adj. 疼痛的，酸痛的
have a cold	 感冒
stomach	 n. 胃；腹部
stomachache	 n. 胃痛，腹痛
have a stomachache	 胃痛
foot	 n. 脚(复数feet)
neck	 n. 颈，脖子
throat	 n. 喉咙
fever	 n. 发烧，发热
lie	 v. 躺，平躺
lie down	 躺下
rest	 n. 放松，休息；剩余部分，其余
cough	 v. 咳嗽 n. 咳嗽
X-ray	 n. X光，X射线
toothache	 n. 牙痛
take one's temperature	 量体温
headache	 n. 头痛
have a fever	 发烧
break	 v. 打破；休息；中断
take breaks	 休息(take a break）
hurt	 v. 伤害，使受伤；损害
passenger	 n. 乘客，旅客
off	 adv. 离开（某处）；从…去掉
get off	 下车
to one's surprise	 使…惊讶，出乎…意料
onto	 prep. 向，朝
trouble	 n. 麻烦，烦扰，问题
hit	 v. 打；碰撞；打击
right away	 立即，马上
get into	 参与；陷入
herself	 pron. 她自己，她本身（she的反身代词）
bandage	 n. 绷带 v. 用绷带包扎
sick	 adj. 患病的，不适的
knee	 n. 膝盖
nosebleed	 n. 鼻出血
breathe	 v. 呼吸
sunburned	 adj. 晒伤的
ourselves	 pron. 我们自己（we的反身代词）
climber	 n. 登山者
be used to	 习惯于……；适应于……
risk	 n. 风险，危险；冒险 词性: v. 中文释义: 冒险
take risks	 冒险(take a risk)
accident	 n. 意外事件；事故；交通事故；车祸；失事
situation	 n. 状况，形势，情况
kg	 n. 公斤，千克(kilogram)
rock	 n. 岩石
run out (of)	 用尽，耗尽
knife	 n. 刀，餐刀
cut off	 切除
blood	 n. 血
mean	 v. 意味着，意思是；意欲
get out of	 离开，从… 出来
importance	 n. 重要性
decision	 n. 决定，抉择；果断
control	 v. 控制，支配，操纵
be in control of	 掌管，管理
spirit	 n. 勇气，意志
death	 n. 死亡
give up	 放弃
nurse	 n. 护士
clean up	 打扫（清除）干净
cheer	 v. 欢呼
cheer up	 变得更高兴，振奋起来
give out	 分发，散发
volunteer	 n. 志愿者 v. 义务做
come up with	 想出，提出
put off	 推迟
sign	 n. 标记，标牌；符号
notice	 v. 注意到 n. 通知，公告
hand out	 分发
call up	 打电话给…某人，征召；征召
used to	 曾经……，过去……
lonely	 adj. 孤独的，寂寞的
care for	 照顾，非常喜欢
several	 prep. 几个，数个，一些
strong	 adj. 强壮的；强烈的
feeling	 n. 感觉，感触
satisfaction	 n. 满足，满意
joy	 n. 高兴，愉快
owner	 n. 所有者，物主
try out	 试用，试验
journey	 n. （尤指长途）旅行，行程
raise	 v. 抬起，举起；筹集，征集
alone	 adv. 独自地；孤独地
repair	 v. 修理，修补
fix	 v. 修理；安装
fix up	 修理，修补
give away	 赠送，捐赠
take after	 （外貌或行为）像
broken	 adj. 破损的，残缺的
wheel	 n. 轮子，车轮 v. 推动
letter	 n. 信件；字母
Miss	 n. 小姐
set up	 建立，设立
disabled	 adj. 有残疾的，丧失能力的
make a difference	 影响，有作用
blind	 adj. 盲的，失明的；盲的，盲目的
deaf	 adj. 聋的
imagine	 v. 想象，设想
difficulty	 n. 困难
open	 v. 打开
door	 n. 门
carry	 v. 携带；搬运；拿
train	 v. 训练，培养
training	 n. 训练，培训
excited	 adj. 激动的，兴奋的
kindness	 n. 仁慈，善良，亲切，善意
clever	 adj. 聪明的，机灵的
understand	 v. 懂，理解
change	 v. 改变 n. 改变
interest	 n. 兴趣 v. 使感兴趣
sir	 n. 先生
madam	 n. 夫人，女士
rubbish	 n. 垃圾，废物
take out the rubbish	 倒垃圾
fold	 v. 对折，折叠
mess	 n. 脏乱；混乱；食堂
throw	 v. 扔，投掷
all the time	 频繁，反复
neither	 pron. 二者都不 adv. 也不
shirt	 n. 运动衫，衬衫
as soon as	 一…就…，尽快
pass	 v. 经过；前行；批准
borrow	 v. 借，借用
lend	 v. 借给，借出
finger	 n. 手指
hate	 v. 憎恶，讨厌
chore	 n. 杂务；乏味的工作
while	 conj. 当…时候；而，然而
snack	 n. 小吃，点心；快餐
stress	 n. 精神压力，心理负担
waste	 v. 浪费；消耗
in order to	 目的是，为了
provide	 v. 提供，供给，供应
anyway	 adv. 尽管如此
depend	 v. 依靠，依赖；取决于
depend on	 依靠于
develop	 v. 发展，壮大；开发，研制
independent	 adj. 独立自主的，不受约束的
independence	 n. 独立
fair	 adj. 公平的，公正的
unfair	 adj. 不公平的，有偏见的
fairness	 n. 公正性，合理性
since	 conj. 因为，既然
neighbor	 n. 邻居
take care of	 照顾；处理
ill	 adj. 生病的，有病的
drop	 v. 落下，跌落
allow	 v. 允许，准许
wrong	 adj. 错误的
What's wrong?	 哪儿不舒服？
midnight	 n. 午夜，子夜
look through	 浏览，逐一查看
guess	 v. 猜测，估计
deal	 v. 处理，应付（与with连用）
big deal	 重要的事
work out	 解决；成功地发展
get on well (with)	 和睦相处，关系良好
relation	 n. 联系；关系，交往
communicate	 v. 沟通,通信,通讯
communication	 n. 交流，沟通
argue	 v. 争论，争吵
cloud	 n. 云
elder	 adj. 年纪较长的
instead	 adv. 代替
whatever	 pron. 任何；不管什么,无论什么
nervous	 adj. 紧张不安的
offer	 v. 提供，自愿给予
proper	 adj. 合适的，适当的
secondly	 adv. 第二，其次
explain	 v. 讲解，解释，说明
clear	 adj. 清晰的，清楚易懂的
copy	 v. 复制
return	 v. 回来，返回；归还
anymore	 adv. 与 not 连用表示 不再，再也不
member	 n. 成员，会员
pressure	 n. 压力
compete	 v. 比赛，竞争
opinion	 n. 意见，想法，看法
skill	 n. 技能，技巧
typical	 adj. 典型的
football	 n. 足球
cut out	 删去，删除
quick	 adj. 快的，短时间的；迅速的
continue	 v. 继续，延续
compare	 v. 比较
compare…with	 比较，对比
crazy	 adj. 疯狂的；狂热的
development	 n. 发育，成长，发展
cause	 n. 原因 v. 造成，使发生
usual	 adj. 通常的，平常的
in one's opinion	 依… 看
perhaps	 adv. 可能，大概，也许
rainstorm	 n. 暴风雨
alarm	 n. 闹钟
go off	 （警报器）发出响声
begin	 v. 开始
heavily	 adv. 在很大程度上，大量地
suddenly	 adv. 突然地
pick up	 接; 取
strange	 adj. 奇怪的，奇特的；陌生的
storm	 n. 暴风雨
wind	 n. 风
light	 n. 灯；电灯 v. 点燃
report	 v. 报导，报告
area	 n. 地域，地区；范围
wood	 n. 木材，树木
window	 n. 窗户
flashlight	 n. 手电筒
match	 n. 比赛；火柴
beat	 v. 打败；敲打
against	 prep. 反对；对…不利
asleep	 adj. 睡着的，熟睡的
fall asleep	 进入梦乡，睡着
die down	 逐渐变弱，逐渐消失
rise	 v. 上升；升起
fallen	 adj. 倒下的，落下的
apart	 adv. 分离，分开
have a look	 看一看
icy	 adj. 冰冷的；覆盖着冰的
kid	 n. （口语）小孩 v. 开玩笑；欺骗 (自己)
realize	 v. 认识到，了解
make one's way	 前往，费力地前进
passage	 n. 章节，段落
pupil	 n. 学生
completely	 adv. 彻底地，完全地
shocked	 adj. 震惊的，震撼的
silence	 n. 寂静；沉默
in silence	 沉默，无声
recently	 adv. 不久前，近来，最近
take down	 取下；拆除；记录
terrorist	 n. 恐怖分子
date	 n. 日期，日子
tower	 n. 塔
at first	 首先，最初
truth	 n. 真相 ；事实；真理
shoot	 v. 射击； 射死，射伤；投篮
stone	 n. 石头
weak	 adj. 虚弱的，柔弱的
god	 n. 上帝，神
remind	 v. 提醒，使想起
bit	 n. 一点；小块
a little bit	 有点儿，稍微
silly	 adj. 愚昧的； n. 傻子，蠢货
instead of	 代替，而不是…
turn into	 变成
object	 n. 物体，物品；目标
hide	 v. 隐藏；躲藏
tail	 n. 尾巴
magic	 n. 魔法，巫术
stick	 v. 刺，戳，插 n. 棍，棒
excite	 v. 使激动，使兴奋
Western	 adj. 在西部的；来自西部的；西方的，欧美的
once upon	 从前
stepsister	 n. 继姐（妹）
prince	 n. 王子
fall in love	 爱上，喜欢上
fit	 v. 适合；合身
couple	 n. （尤指）夫妻，两人
smile	 v. 微笑 n. 微笑
marry	 v. 与某人结婚
get married	 结婚
gold	 n. 黄金；金币
emperor	 n. 皇帝
silk	 n. 丝绸
underwear	 n. 内衣
nobody	 pron. 无人,没有任何人,谁也不
stupid	 adj. 愚蠢的,傻的 n. 傻子
cheat	 v. 欺骗，愚弄
stepmother	 n. 继母
wife	 n. 妻子
husband	 n. 丈夫
whole	 adj. 全部的，整体的
scene	 n. （戏剧）场景
moonlight	 n. 月光
shine	 v. 照耀，发光
bright	 adj. 明亮的,发亮的
ground	 n. 地面；沃土
lead	 n. 带头(做某事)；主角 v. 带路
voice	 n. 嗓音
brave	 adj. 勇敢的
square	 n. 正方形；平方
meter	 n. 米
deep	 adj. 深的
desert	 n. 沙漠
population	 n. 人口(数量）；全体居民
Asia	 n. 亚洲
feel free	 （可以）随便（做某事)
tour	 n. 旅行，观光
wall	 n. 墙
amazing	 adj. 令人惊异的
ancient	 adj. 古代的；古老的
protect	 v. 保护
wide	 adj. 宽的；广阔的
as far as I know	 就我所知
achieve	 v. 完成，实现
achievement	 n. 成就，成绩
southwestern	 adj. 西南的,西南方向的
thick	 adj. 厚的；浓的
include	 v. 包括，包含
freezing	 adj. 极冷的；冷冻的
condition	 n. 条件；状况
take in	 吸入，吞入
succeed	 v. 成功，实现目标，完成
challenge	 n. 挑战，考验 v. 质疑，对…表示怀疑
in the face of	 面对（问题，困难）
force	 n. 力，力量；军事行动，武力
nature	 n. 自然界，大自然
even though	 v. （等于even if） 即使，虽然
ocean	 n. 海洋
the Pacific Ocean	 太平洋
cm	 n. 厘米(等于centimeter)
weigh	 v. 重量是…；称…重量
birth	 n. 生孩子；生下（某人）；出生；诞生
at birth	 出生时
up to	 到达（某数量，程度），不多于
adult	 n. 成年人
bamboo	 n. 竹子
endangered	 adj. 濒临灭绝的，濒危的；有危险的
research	 n. 研究，调查；研究；探索 v. 研究；探索
keeper	 n. 饲养员；保管人
awake	 adj. 醒着
excitement	 n. 激动，兴奋
walk into	 走进
fall over	 倒下
illness	 n. 疾病，生病
remaining	 adj. 遗留的，剩余的
or so	 大约
artwork	 n. 插图，图片；艺术品
wild	 adj. 野生的；野性的，野蛮的
government	 n. 政府
whale	 n. 鲸
protection	 n. 保护，保卫
huge	 adj. 巨大的，极多的
dynasty	 n. 王朝；朝代
base	 n. 基础；基地
treasure	 n. 财宝，财富
island	 n. 岛屿
full of	 满是…的，（有）丰富的
classic	 n. 经典著作，名著
page	 n. （书或纸张的）页，面，张
hurry	 v. 匆忙，赶快
hurry up	 赶快，急忙（做某事）
due	 adj. 预期的；到期的
ship	 n. 船
tool	 n. 工具
gun	 n. 炮，枪
mark	 n. 记号；分数 v. 作标记
sand	 n. 沙；沙滩
cannibal	 n. 食人肉者
towards	 prep. 向着，朝着；对于,关于
land	 n. 大地；陆地；国家；国土 v. 着陆
fiction	 n. 小说；虚构，编造
science fiction	 科幻小说
technology	 n. 科技，工艺
French	 n. 法语 adj. 法国人（的）
pop	 n. 流行音乐
rock	 n. 岩石；摇滚乐
band	 n. 乐队
country music	 乡村音乐
forever	 adv. 永远
abroad	 adv. 在国外，到国外
actually	 adv. 实际上,说实在的
ever since	 自从
fan	 n. 狂热爱好者
southern	 adj. 南方的
modern	 adj. 现代的；现代化的
success	 n. 成功
belong	 v. 属于
one another	 互相
laughter	 n. 笑，笑声
beauty	 n. 美丽；美好的事物
million	 num. 百万
record	 n. 记录；唱片 v. 录制，录音
introduce	 v. 介绍，引进；使...传入
line	 n. 排，队，列
amusement	 n. 娱乐，消遣；游戏
amusement park	 游乐场
somewhere	 adv. 某处，在某处
camera	 n. 照相机
invention	 n. 发明（物）；发明，创造
invent	 v. 发明，创造
unbelievable	 adj. 难以置信的；不真实的；不可信的
progress	 n. 进步，进展
rapid	 adj. 迅速的，快速的
unusual	 adj. 特别的，不寻常的
toilet	 n. 坐便器；厕所
encourage	 v. 鼓励，激励
social	 adj. 社会的
peaceful	 adj. 平静的；和平的
tea art	 茶艺
performance	 n. 表演，演出
perfect	 adj. 完美的，理想的；完全的
tea set	 茶具
itself	 pron. 它自己，它本身
collect	 v. 收集
a couple of	 一对，两个；几个
German	 n. 德语；德国人 adj. 德国的；德国人的；德语的
theme	 n. 主题，题目；作文
ride	 v. 骑；乘 n. （短途）旅程
province	 n. 省，省份
thousand	 num. 一千
thousands of	 数以千计的，许许多多的
safe	 adj. 安全的，保险的
simply	 adv. 仅仅，只，不过
fear	 n. 恐惧，害怕 v. 恐惧，害怕
whether	 conj. 或者…或者，是否；不管…还是
Indian	 adj. 印度的，印度人的
Japanese	 adj. 日本的 n. 日本人；日语
fox	 n. 狐狸
all year around	 全年
equator	 n. 赤道
whenever	 conj. 无论何时
spring	 n. 春天
mostly	 adv. 大多数地，主要地，通常
location	 n. 地点，位置
yard	 n. 院子
yard sale	 庭院拍卖会
sweet	 adj. 甜的 n. 糖果
memory	 n. 记忆，记忆力；回忆
cent	 n. 分，分币〔货币单位，符号为¢〕
toy	 n. 玩具
bear	 n. 熊
maker	 n. 生产者，制造者
bread maker	 面包机
scarf	 n. 围巾，披巾，头巾
soft	 adj. 柔软的；柔滑的
soft toy	 软体玩具，布绒玩具
check	 v. 检查 n. 餐馆账单
check out	 察看，观察
board	 n. 板子
board game	 棋类游戏
junior	 adj. 地位低下的
junior high school	 初中
clear	 adj. 清楚的；清晰的；清澈的
clear out	 清理；清除掉
bedroom	 n. 卧室
no longer	 不再，不复
own	 adj. 属于自己的
railway	 n. 铁路，铁道
part	 n. 部分；零部件
part with	 放弃，交出
certain	 adj. 确定的，无疑的；某一
as for	 至于，关于
honest	 adj. 诚实的，正直的
to be honest	 说实在的
while	 conj. 当...时候 n. 一段时间，一会儿
truthful	 adj. 诚实的；真实的
hometown	 n. 家乡，故乡
nowadays	 adv. 现今，现在，目前
search	 v. 搜索，搜查
among	 prep. 在其中；…之一
crayon	 n. 彩色铅笔
shame	 n. 羞耻
regard	 n. 致敬，问候 v. 将…视为
count	 v. 计算，计数；有价值 n. 计算，计数
century	 n. 世纪，百年
according	 adv. 依照，按照
opposite	 prep.. 在…对面，与…相对 adj.. 对面的
especially	 adv. 特别，尤其
childhood	 n. 孩童时期
consider	 v. 仔细考虑，思考；注视
close to	 几乎，接近
hold	 v. 抓住；拥有
textbook	 n. 教科书；课本
conversation	 n. 交谈；谈话
aloud	 adv. 大声地；出声地
pronunciation	 n. 发音；读音
sentence	 n. 句子
patient	 adj. 有耐心的 n. 病人
expression	 n. 表达（方式）；表示
discover	 v. 发现
secret	 n. 秘密；秘诀 adj. 秘密的；保密的
fall in love with	 爱上；与...相爱
grammar	 n. 语法
repeat	 v. 重复；重说；重写；重做
note	 n. 笔记；记录 v. 注意；指出
pal	 n. 朋友；伙伴
pattern	 n. 模式；方式
physics	 n. 物理；物理学
chemistry	 n. 化学
partner	 n. 搭档；同伴
pronounce	 v. 发音
increase	 v. 增加；增长
speed	 n. 速度
ability	 n. 能力；才能
brain	 n. 大脑
active	 adj. 活跃的；积极的
attention	 n. 注意；关注
pay attention to	 注意；关注
connect	 v. （使）连接；与...有联系
connect … with	 把...和...连接或联系起来
overnight	 adv. 一夜之间；在夜间
review	 n. 回顾 v. 复习；回顾
knowledge	 n. 知识；学问
wisely	 adv. 明智地；聪明地
Annie	 安妮（女名）
Alexander Graham Bell	 亚历山大 • 格雷厄姆 • 贝尔
lantern	 n. 灯笼
stranger	 n. 陌生人
relative	 n. 亲属；亲戚
put on	 增加（体重）；发胖
pound	 n. 磅（重量单位）；英镑（英国货币单位）
folk	 adj. 民间的；民俗的
goddess	 n. 女神
steal	 v. 偷；窃取
lay	 v. 放置；安放；产（卵）；下（蛋）
lay out	 摆放；布置
dessert	 n. （饭后）甜点；甜食
garden	 n. 花园；园子
admire	 v. 欣赏；仰慕
tie	 n. 领带 v. 捆；束
haunted	 adj. 有鬼魂出没的；闹鬼的
ghost	 n. 鬼；鬼魂
trick	 n. 花招；把戏
treat	 n. 款待；招待 v. 招待；请（客）
spider	 n. 蜘蛛
Christmas	 n. 圣诞节
fool	 n. 蠢人；傻瓜 v. 愚弄 adj. 愚蠢的
lie	 v. 平躺；处于
novel	 n. （长篇）小说
eve	 n. （尤指宗教节假日的）前夕；前夜
bookstore	 n. 书店
dead	 adj. 死的；失去生命的
business	 n. 生意；商业
punish	 v. 处罚；惩罚
warn	 v. 警告；告诫
present	 n. 礼物；现在 adj. 现在的
nobody	 pron. 没有人
warmth	 n. 温暖；暖和
spread	 n. 蔓延；传播 v. 传播；展开
Macao	 澳门
Chiang Mai	 清迈（泰国城市）
Halloween	 万圣节前夕
Valentine’s Day	 情人节
Clara	 克拉拉（女名）
Santa	 圣诞老人
Charles  Dickens	 查尔斯 • 狄更斯（英国作家）
Scrooge	 斯克鲁奇 n. （非正式）吝啬鬼
Jacob   Marley	 雅各布 • 马利
restroom	 n. （美）洗手间；公共厕所
stamp	 n. 邮票；印章
postcard	 n. 明信片
pardon	 interj. 请再说一遍；抱歉，对不起
washroom	 n. 洗手间；厕所
bathroom	 n. 洗手间；浴室
quick	 adj. 快的；迅速的 adv. 快速地；迅速地
rush	 v. 仓促；急促 n. 冲，奔
suggest	 v. 建议；提议
staff	 n. 全体职员；职工
grape	 n. 葡萄
central	 adj. 中心的；中央的
mail	 n. 邮件；信件 v. 邮寄；发电子邮件
east	 adj. 东方的；东部的 adv. 向东；朝东 n. 东；东方
fascinating	 adj. 迷人的；极有吸引力的
convenient	 adj. 便利的；方便的
mall	 n. 商场；购物中心
clerk	 n. 职员
corner	 n. 角；拐角；角落
polite	 adj. 有礼貌的；客气的
politely	 adv. 礼貌地；客气地
speaker	 n. 发言者；讲（某种语言）的人
request	 n. 要求；请求
choice	 n. 选择；挑选
direction	 n. 方向；方位
correct	 adj. 正确的；恰当的
direct	 adj. 直接的；直率的
whom	 pron. 谁；什么人
address	 n. 住址； 地址；通讯处
faithfully	 adv. 忠实地；忠诚地
Italian	 adj. 意大利（人）的； n. 意大利人；意大利语
Kevin	 凯文（男名）
Tim	 蒂姆（男名）
humorous	 adj. 有幽默感的；滑稽有趣的
silent	 adj. 不说话的；沉默的
helpful	 adj. 有用的；有帮助的
from time to time	 时常；有时
score	 n. 得分 v. 打分
background	 n. 背景
interview	 v. 采访；面试 n. 面试；访谈
Asian	 adj. 亚洲的；亚洲人的 n. 亚洲人
deal with	 对付；应付
dare	 v. 敢于；胆敢
private	 adj. 私人的
guard	 n. 警卫；看守 v. 守卫；保卫
require	 v. 需要；要求
European	 adj. 欧洲的；欧洲人的
British	 adj. 英国的；英国人的
speech	 n. 讲话；言语能力；演讲
ant	 n. 蚂蚁
insect	 n. 昆虫
influence	 n. 影响 v. 影响
seldom	 adv. 不常；很少
proud	 adj. 自豪的；骄傲的
be proud of	 为...骄傲；感到自豪
absent	 adj. 缺席的；不在的
fail	 v. 失败；未能（做到）
examination	 n. 考试；审查
boarding school	 寄宿学校
leaf	 n. 叶子
in person	 亲身；亲自
exactly	 adv. 确切地；精确地
pride	 n. 自豪；骄傲
take pride in	 为...感到自豪
grandson	 n. 孙子；外孙
general	 adj. 普遍的；常规的；总的 n. 将军
introduction	 n. 介绍
Paula	 葆拉 （女名）
Alfred	 艾尔弗雷德（男名）
Billy	 比利（男名）
Candy	 坎迪（女名）
Jerry	 杰里（男名）；杰丽（女名）
Emily	 埃米莉（女名）
material	 n. 衣料，布料；材料，原料
chopsticks	 n. 筷子
coin	 n. 硬币
fork	 n. 餐叉，叉子
blouse	 n. （女士）短上衣；衬衫
sliver	 n. 小块，薄片；碎片，裂片
glass	 n. 玻璃
cotton	 n. 棉；棉花
steel	 n. 钢；钢铁
grass	 n. 草；草地
leaf.	 n. 叶；叶子
produce	 v. 引起；造成；产生；制造；生产；出产
widely	 adv. 广泛地；普遍地
process	 v. 加工；处理
France	 法国
no matter	 不论；无论
local	 adj. 当地的；本地的
even though	 虽然；即使
brand	 n. 品牌；牌子
avoid	 v. 避免；回避
product	 n. 产品；制品
handbag	 n. 小手提包
mobile	 adj. 可移动的；非固定的
Germany	 德国
surface	 n. 表面；表层
postman	 n. 邮递员
cap	 n. （尤指有帽舌的）帽子
glove	 n. （分手指的）手套
international	 adj. 国际的
competitor	 n. 竞争者；参赛者
paint	 v. 刷漆；作画
its	 adj. 它的
form	 n. 类型；形式
clay	 n. 黏土；陶土
balloon	 n. 气球
scissors	 n. (pl) 剪刀
lively	 adj. 生气勃勃的；（色彩）鲜艳的
fairy	 n. 仙子，小精灵
heat	 n. 热；高温
polish	 v. 修改；润色；磨光，擦光
complete	 v. 完成
Korea	 朝鲜；韩国
Switzerland	 瑞士
San Francisco	 圣弗朗西斯科（旧金山，美国城市）
Pam	 帕姆（女名）
heel	 n. 鞋跟；足跟
electricity	 n. 电；电能
scoop	 n. 勺；铲子
style	 n. 样式；款式
project	 n. 项目；工程
pleasure	 n. 高兴；愉快
zipper	 n. (zip) 拉链；拉锁
daily	 adj. 每日的；日常的
website	 n. 网站
pioneer	 n. 先锋；先驱
list	 v. 列表；列清单 n. 名单；清单
mention	 v. 提到；说到
by accident	 偶然；意外地
nearly	 adv. 几乎；差不多
boil	 v. 煮沸；烧开
smell	 n. 气味 v. 闻到；发出气味
saint	 n. 圣人；圣徒
take place	 发生；出现
doubt	 n. 怀疑 v. 怀疑
without doubt	 毫无疑问；的确
fridge	 n. 冰箱
translate	 v. 翻译
lock	 v. 锁上；锁住
earthquake	 n. 地震
sudden	 adj. 突然（的）
all of a sudden	 突然；猛地
biscuit	 n. 饼干
cookie	 n. 曲奇饼
instrument	 n. 器械； 仪器；工具
crispy	 adj. 脆的；酥脆的
sour	 adj. 酸的；有酸味的
by mistake	 错误地；无意中
customer	 n. 顾客；客户
Canadian	 adj. 加拿大的；加拿大人的 n. 加拿大人
divide	 v. 分开；分散
divide ... into	 把...分开
purpose	 n. 目的；目标
basket	 n. 篮；筐
the Olympics	 奥林匹克运动会
look up to	 钦佩；仰慕
hero	 n. 英雄；男主角
Berlin	 柏林（德国城市）
NBA	 abbr. 全美篮球协会(National Basketball Association)，国家篮球协会 （美国职业篮球联赛）
CBA	 abbr.. 中国篮球协会(China Basketball Association)，中国篮球协会（中国职业篮球联赛）
Chelsea Lanmon	 切尔西 • 兰曼
Jayce  Coziar	 杰斯 • 克里亚
Jamie Ellsworth	 杰米 • 埃尔斯沃恩
Julie   Thompson	 朱莉 • 汤普森
Whitcomb   Judson	 惠特科姆 • 贾德森
Thomas  Watson	 托马斯 • 沃森
George   Crum	 乔治 • 克拉姆
James  Naismith	 詹姆斯 • 奈史密斯
smoke	 v. 吸烟；冒烟 n. 烟
pierce	 v. 扎；刺破；穿透
license	 (licence) 证；证件
safety	 n. 安全；安全性
earring	 n. 耳环；耳饰
cry	 v. 哭；叫喊 n. 哭；叫喊声
field	 n. 田野；（运动）场地
hug	 v. 拥抱；搂抱 n. 拥抱；搂抱
lift	 v. 举起；抬高
talk back	 回嘴；顶嘴
awful	 adj. 很坏的；讨厌的
teen	 n. 十几岁（十三至十九岁之间）
regret	 v. 感到遗憾；懊悔
poem	 n. 诗；韵文
bedroom	 n. 卧室
community	 n. 社区；社团;团体
keep away from	 避免接近；远离
chance	 n. 机会；可能性
make one’s own decision	 自己做决定
manage	 v. 完成（困难的事）；应付（困难局面）
society	 n. 社会
unit	 n. 单元；单位
educate	 v. 教育；教导
get in the way of	 挡...的路；妨碍
professional	 adj. 专业的；职业的
enter	 v. 进来；进去
support	 v. 支持 n. 支持
Picasso	 毕加索（西班牙画家）
truck	 n. 卡车；货车
rabbit	 n. 兔；野兔
whose	 pron. 谁的；（特指）那个人的
attend	 v. 出席；参加
valuable	 adj. 宝贵的；很有用的
pink	 adj. 粉红色的 n. 粉红色
picnic	 n. 野餐
somebody	 pron. 某人，有人；重要人物
anybody	 pron. 任何人
noise	 n. 声音；噪音
policeman	 n. 男警察
wolf	 n. 狼
laboratory	 n. 实验室
coat	 n. 外套；外衣
sleepy	 adj. 困倦的；瞌睡的
pocket	 n. 衣袋；口袋
alien	 n. 外星人；外侨，外国人
suit	 n. 西服；套装
express	 v. 表示；表达
not only … but also	 不但...而且
circle	 n. 圆圈 v. 圈出
Britain	 n. ( Great Britain) 大不列颠
receive	 v. 接受；收到
leader	 n. 领导；领袖
midsummer	 n. 仲夏；中夏
medical	 adj. 医疗的；医学的
prevent	 v. 阻止；阻挠
energy	 n. 精力，力量
position	 n. 位置；地方
burial	 n. 埋葬；安葬
honor	 n. ( honour) 尊重；表示敬意；荣幸
ancestor	 n. 祖宗；祖先
victory	 n. 胜利；成功
enemy	 n. 敌人；仇人
period	 n. 一段时间；时期
mystery	 n. 奥秘；神秘事物
Stonehenge	 巨石阵
Carla	 卡拉（女名）
J. K. Rowling	 J. K. 罗琳（英国作家）
Victor	 维克托（男名）
Jean	 琼（女名）
Paul Stoker	 保罗 • 斯托克
prefer	 v. 更喜欢
lyrics	 n. (pl) 歌词
Australian	 adj. 澳大利亚的；澳大利亚人的 n. 澳大利亚人
electronic	 adj. 电子的；电子设备的
suppose	 v. 推断；料想
smooth	 adj. 平滑的；悦耳的
spare	 adj. 空闲的；不用的
case	 n. 情况；实情
in that case	 既然那样；假使那样的话
war	 n. 战争；战争状态
director	 n. 部门负责人；导演
dialogue	 n. (dialog) 对话；对白
documentary	 n. 纪录片
drama	 n. 戏；剧
plenty	 pron. 大量；众多
plenty of	 大量；充足
shut	 v. (过去式 shut, 过去分词 shut) 关闭；关上
superhero	 n. 超级英雄
horror	 n. 震惊；恐惧
thriller	 n. 惊险电影（小说、戏剧）
intelligent	 adj. 有才智的；聪明的
sense	 n. 感觉；意识 v. 感觉到；意识到
