# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	60582
#@/user_id	windows11-caoayu-pc-i512400
li de 	立德	c=1 d=2.4305e-07 t=60582
li de 	立德 	c=0 d=0 t=60582
li de 	離得	c=1 d=5.32864e-07 t=60582
li de 	離得 	c=0 d=0 t=60582
li ei bao 	裏誒包	c=1 d=0.044601 t=60582
li fa 	理髮	c=2 d=0.344728 t=60582
li fa 	理髮 	c=0 d=0 t=60582
li gong 	理工	c=1 d=5.81522e-35 t=60582
li gong 	理工 	c=0 d=0 t=60582
li han 	李涵	c=2 d=0.00252149 t=60582
li han 	李涵 	c=0 d=0 t=60582
li hun 	離婚	c=0 d=2.92492e-10 t=60582
li hun 	離婚 	c=0 d=0 t=60582
li jie 	理解	c=4 d=6.3019e-10 t=60582
li jie 	理解 	c=0 d=0 t=60582
li jie 	莉 姐	c=1 d=0.00110822 t=60582
li jie 	莉 姐 	c=3 d=0.0111175 t=60582
li ke 	理科	c=1 d=1.79188e-09 t=60582
li ke 	理科 	c=0 d=0 t=60582
li lun 	理論	c=2 d=0.970446 t=60582
li lun 	理論 	c=0 d=0 t=60582
li mian 	裏面	c=12 d=0.634291 t=60582
li mian 	裏面 	c=0 d=0 t=60582
li min 	利民	c=1 d=3.24763e-05 t=60582
li min 	利民 	c=0 d=0 t=60582
li mu ge 	李牧歌	c=9 d=0.00109172 t=60582
li mu ge 	李牧歌 	c=0 d=0 t=60582
li pu 	離譜	c=4 d=0.529496 t=60582
li pu 	離譜 	c=0 d=0 t=60582
li ren 	麗人	c=1 d=2.0615e-11 t=60582
li ren 	麗人 	c=0 d=0 t=60582
li ru 	例如	c=1 d=0.118245 t=60582
li ru 	例如 	c=0 d=0 t=60582
li shi 	歷史	c=17 d=0.375311 t=60582
li shi 	歷史 	c=0 d=0 t=60582
li shuai 	李帥	c=1 d=0.00332928 t=60582
li wo 	離我	c=1 d=6.92994e-10 t=60582
li wo 	離我 	c=0 d=0 t=60582
li xian 	離線	c=2 d=0.70822 t=60582
li xian 	離線 	c=0 d=0 t=60582
li yi 	離異	c=1 d=0.694197 t=60582
li yi 	離異 	c=0 d=0 t=60582
li yong 	李勇	c=15 d=1.74307e-05 t=60582
li yong 	李勇 	c=0 d=0 t=60582
li you 	理由	c=17 d=0.180169 t=60582
li you 	理由 	c=0 d=0 t=60582
li zhi 	離職	c=5 d=1.49645e-07 t=60582
li zhi 	離職 	c=0 d=0 t=60582
li zhi qi zhuang 	理直氣壯	c=1 d=9.78667e-12 t=60582
li zhi qi zhuang 	理直氣壯 	c=0 d=0 t=60582
li zi 	例子	c=3 d=0.479505 t=60582
li zi 	例子 	c=0 d=0 t=60582
lia 	倆	c=29 d=1.13043 t=60582
lia 	倆 	c=0 d=0 t=60582
lia biao 	倆表	c=1 d=1.02354e-09 t=60582
lia ge 	倆個	c=1 d=1.26577e-08 t=60582
lia ren 	倆人	c=1 d=2.11261e-05 t=60582
lia ren 	倆人 	c=0 d=0 t=60582
lia xiao shi 	倆小時	c=2 d=0.00787393 t=60582
lia yue 	倆月	c=1 d=6.08411e-08 t=60582
lia yue 	倆月 	c=0 d=0 t=60582
lian 	練	c=4 d=6.46452e-45 t=60582
lian 	練 	c=0 d=0 t=60582
lian 	臉	c=3 d=1.43036e-05 t=60582
lian 	臉 	c=0 d=0 t=60582
lian 	連	c=83 d=1.42765 t=60582
lian 	連 	c=0 d=0 t=60582
lian bu 	連不	c=0 d=0.0465334 t=60582
lian bu 	連不 	c=0 d=0 t=60582
lian bu le 	連不了	c=2 d=0.565525 t=60582
lian bu le 	連不了 	c=0 d=0 t=60582
lian bu shang 	連不上	c=18 d=3.50035 t=60582
lian bu shang 	連不上 	c=0 d=0 t=60582
lian de shang 	連的上	c=1 d=2.7333e-06 t=60582
lian de shang 	連的上 	c=0 d=0 t=60582
lian dong 	聯動	c=7 d=0.423179 t=60582
lian dong 	聯動 	c=0 d=0 t=60582
lian fa ke 	聯發科	c=1 d=3.87334e-19 t=60582
lian fa ke 	聯發科 	c=0 d=0 t=60582
lian ge 	連個	c=2 d=0.0116203 t=60582
lian ge 	連個 	c=0 d=0 t=60582
lian guo 	連過	c=2 d=2.36703e-41 t=60582
lian guo 	連過 	c=0 d=0 t=60582
lian he 	聯合	c=5 d=0.00289511 t=60582
lian he 	聯合 	c=0 d=0 t=60582
lian hei 	臉黑	c=1 d=3.43125e-05 t=60582
lian hei 	臉黑 	c=0 d=0 t=60582
lian hua 	莲花	c=6 d=0.0108079 t=60582
lian jie 	連接	c=16 d=1.4901 t=60582
lian jie 	連接 	c=0 d=0 t=60582
lian jie 	鏈接	c=53 d=4.17164 t=60582
lian jie 	鏈接 	c=0 d=0 t=60582
lian lian 	練練	c=1 d=3.40047e-46 t=60582
lian lian 	練練 	c=0 d=0 t=60582
lian lian 	連連	c=1 d=3.07436e-07 t=60582
lian lian 	連連 	c=0 d=0 t=60582
lian sha 	煉殺	c=1 d=1.22749e-29 t=60582
lian sha 	煉殺 	c=0 d=0 t=60582
lian shang 	臉上	c=5 d=0.701173 t=60582
lian shang 	臉上 	c=0 d=0 t=60582
lian shang 	連上	c=8 d=0.597871 t=60582
lian shang 	連上 	c=0 d=0 t=60582
lian shang le 	連上了	c=2 d=3.18386e-07 t=60582
lian shang le 	連上了 	c=0 d=0 t=60582
lian shi 	鏈式	c=1 d=8.17173e-08 t=60582
lian shou 	練手	c=2 d=1.27205e-07 t=60582
lian shou 	練手 	c=0 d=0 t=60582
lian shu 	臉熟	c=1 d=5.3952e-06 t=60582
lian shu 	臉熟 	c=0 d=0 t=60582
lian ti 	連體	c=4 d=0.366045 t=60582
lian ti 	連體 	c=0 d=0 t=60582
lian tiao 	聯調	c=1 d=2.93598e-24 t=60582
lian tiao 	聯調 	c=0 d=0 t=60582
lian tong 	聯通	c=1 d=6.42702e-06 t=60582
lian wan 	練完	c=1 d=3.89197e-46 t=60582
lian wan 	練完 	c=0 d=0 t=60582
lian wang 	聯網	c=1 d=2.26881e-50 t=60582
lian wang 	聯網 	c=0 d=0 t=60582
lian wo 	連我	c=1 d=4.41017e-46 t=60582
lian wo 	連我 	c=0 d=0 t=60582
lian xi 	練習	c=1 d=7.73549e-39 t=60582
lian xi 	練習 	c=0 d=0 t=60582
lian xi 	聯繫	c=7 d=0.711798 t=60582
lian xi 	聯繫 	c=0 d=0 t=60582
lian xi dian hua 	聯繫電話	c=1 d=6.28329e-34 t=60582
lian xi dian hua 	聯繫電話 	c=0 d=0 t=60582
lian xi ren 	聯繫人	c=1 d=0.0265162 t=60582
lian xi ren 	聯繫人 	c=0 d=0 t=60582
lian xi wo 	聯繫我	c=1 d=1.62136e-09 t=60582
lian xi wo 	聯繫我 	c=0 d=0 t=60582
lian xia 	连下	c=1 d=1.79621e-08 t=60582
lian xiang 	聯想	c=18 d=0.00621991 t=60582
lian xiang 	聯想 	c=0 d=0 t=60582
lian xu 	連續	c=1 d=2.86106e-14 t=60582
lian ye 	連夜	c=1 d=2.56967e-15 t=60582
lian ye 	連夜 	c=0 d=0 t=60582
lian zhe 	連着	c=7 d=1.0258e-05 t=60582
lian zhe 	連着 	c=0 d=0 t=60582
liang 	兩	c=2 d=0.0692522 t=60582
liang 	兩 	c=0 d=0 t=60582
liang 	涼	c=1 d=6.7925e-39 t=60582
liang 	涼 	c=0 d=0 t=60582
liang 	量	c=10 d=0.354473 t=60582
liang 	量 	c=0 d=0 t=60582
liang bai 	兩百	c=1 d=2.77169e-23 t=60582
liang bai 	兩百 	c=0 d=0 t=60582
liang bian 	兩邊	c=2 d=0.00551656 t=60582
liang bian 	兩邊 	c=0 d=0 t=60582
liang bu 	兩部	c=2 d=0.390628 t=60582
liang bu 	兩部 	c=0 d=0 t=60582
liang ci 	兩次	c=1 d=2.21595e-08 t=60582
liang ci 	兩次 	c=0 d=0 t=60582
liang du 	亮度	c=3 d=0.00172074 t=60582
liang du 	亮度 	c=0 d=0 t=60582
liang fei 	兩費	c=1 d=8.1086e-05 t=60582
liang fei 	兩費 	c=0 d=0 t=60582
liang ge 	兩個	c=34 d=0.0741541 t=60582
liang ge 	兩個 	c=0 d=0 t=60582
liang ge ren 	兩個人	c=1 d=1.58483e-35 t=60582
liang ge ren 	兩個人 	c=0 d=0 t=60582
liang he 	兩河	c=1 d=5.53273e-08 t=60582
liang ji 	兩集	c=1 d=0.687289 t=60582
liang jie 	兩節	c=1 d=5.55065e-46 t=60582
liang jie 	兩節 	c=0 d=0 t=60582
liang lie 	兩列	c=1 d=7.34298e-44 t=60582
liang lie 	兩列 	c=0 d=0 t=60582
liang nian 	兩年	c=5 d=0.00145901 t=60582
liang nian 	兩年 	c=0 d=0 t=60582
liang nian le 	兩年了	c=1 d=2.76077e-06 t=60582
liang tai 	兩臺	c=1 d=0.571209 t=60582
liang tai 	兩臺 	c=0 d=0 t=60582
liang tao 	兩套	c=1 d=6.30404e-14 t=60582
liang tao 	兩套 	c=0 d=0 t=60582
liang tian 	兩天	c=8 d=0.263158 t=60582
liang tian 	兩天 	c=0 d=0 t=60582
liang tou 	兩頭	c=1 d=1.1308e-05 t=60582
liang tou 	兩頭 	c=0 d=0 t=60582
liang wan 	兩萬	c=1 d=0.121846 t=60582
liang wan 	兩萬 	c=0 d=0 t=60582
liang wei 	兩位	c=3 d=8.99066e-06 t=60582
liang wei 	兩位 	c=0 d=0 t=60582
liang xin 	良心	c=1 d=0.0290133 t=60582
liang xin 	良心 	c=0 d=0 t=60582
liang you 	糧油	c=1 d=0.980199 t=60582
liang you 	糧油 	c=0 d=0 t=60582
liang yue 	兩月	c=1 d=6.8942e-08 t=60582
liang yue 	兩月 	c=0 d=0 t=60582
liang zai 	靚仔	c=1 d=4.15065e-09 t=60582
liang zai 	靚仔 	c=0 d=0 t=60582
liang zhong 	兩種	c=2 d=0.00615802 t=60582
liang zhong 	兩種 	c=0 d=0 t=60582
liang zhou 	兩週	c=2 d=6.69045e-08 t=60582
liang zhou 	兩週 	c=0 d=0 t=60582
liao 	料	c=1 d=1.5816e-11 t=60582
liao 	料 	c=0 d=0 t=60582
liao cheng 	療程	c=1 d=2.70657e-08 t=60582
liao cheng 	療程 	c=0 d=0 t=60582
liao jie 	瞭解	c=8 d=2.07954 t=60582
liao jie 	瞭解 	c=0 d=0 t=60582
liao tian 	聊天	c=1 d=0.0239928 t=60582
lie 	列	c=10 d=4.83648e-05 t=60582
lie 	列 	c=0 d=0 t=60582
lie biao 	列表	c=72 d=0.450387 t=60582
lie biao 	列表 	c=0 d=0 t=60582
lie chu 	列出	c=1 d=0.666977 t=60582
lie chu 	列出 	c=0 d=0 t=60582
lin 	林	c=1 d=2.36437e-06 t=60582
lin 	林 	c=0 d=0 t=60582
lin 	琳	c=1 d=1.02954e-19 t=60582
lin 	琳 	c=0 d=0 t=60582
lin 	鱗	c=2 d=6.61071e-07 t=60582
lin 	鱗 	c=0 d=0 t=60582
lin ken 	林肯	c=1 d=6.74598e-17 t=60582
lin ken 	林肯 	c=0 d=0 t=60582
lin shi 	臨時	c=15 d=0.946485 t=60582
lin shi 	臨時 	c=0 d=0 t=60582
lin shi gong 	临时工	c=1 d=0.00192083 t=60582
lin ye 	林業	c=1 d=4.55252e-08 t=60582
lin ye 	林業 	c=0 d=0 t=60582
ling 	玲	c=1 d=2.40918e-21 t=60582
ling 	玲 	c=0 d=0 t=60582
ling 	鈴	c=1 d=0.621885 t=60582
ling 	鈴 	c=0 d=0 t=60582
ling 	靈	c=1 d=1.14942e-50 t=60582
ling 	靈 	c=0 d=0 t=60582
ling 	領	c=3 d=0.477114 t=60582
ling 	領 	c=0 d=0 t=60582
ling dao 	領導	c=7 d=1.46303e-06 t=60582
ling dao 	領導 	c=0 d=0 t=60582
ling hun 	靈魂	c=2 d=0.0017555 t=60582
ling hun 	靈魂 	c=0 d=0 t=60582
ling le 	領了	c=1 d=4.26602e-08 t=60582
ling le 	領了 	c=0 d=0 t=60582
ling min du 	靈敏度	c=1 d=6.01294e-46 t=60582
ling min du 	靈敏度 	c=0 d=0 t=60582
ling ren 	令人	c=1 d=1.72397e-25 t=60582
ling ren 	令人 	c=0 d=0 t=60582
ling san 	零散	c=1 d=2.10673e-31 t=60582
ling san 	零散 	c=0 d=0 t=60582
ling shi 	零食	c=2 d=6.39258e-31 t=60582
ling shi 	零食 	c=0 d=0 t=60582
ling tou 	零头	c=1 d=6.50841e-07 t=60582
ling xing 	零星	c=1 d=7.71577e-09 t=60582
ling yi duan 	另一端	c=1 d=5.13295e-08 t=60582
ling yi duan 	另一端 	c=0 d=0 t=60582
ling yi ge 	另一個	c=6 d=0.0209629 t=60582
ling yi ge 	另一個 	c=0 d=0 t=60582
ling yi ge ren 	另一個人	c=1 d=4.20537e-16 t=60582
ling yi ge ren 	另一個人 	c=0 d=0 t=60582
ling yi tai 	另一臺	c=1 d=1.28045e-26 t=60582
ling yi tai 	另一臺 	c=0 d=0 t=60582
ling yong 	領用	c=3 d=0.0238732 t=60582
ling yong 	領用 	c=0 d=0 t=60582
ling yu 	領域	c=4 d=1.31822e-06 t=60582
ling yu 	領域 	c=0 d=0 t=60582
ling zhi 	靈芝	c=1 d=7.66243e-45 t=60582
ling zhi 	靈芝 	c=0 d=0 t=60582
linux 	Linux	c=0 d=0 t=60582
liu 	劉	c=74 d=0.872809 t=60582
liu 	劉 	c=0 d=0 t=60582
liu 	流	c=3 d=0.767206 t=60582
liu 	流 	c=0 d=0 t=60582
liu 	溜	c=1 d=6.39872e-39 t=60582
liu 	溜 	c=0 d=0 t=60582
liu 	留	c=4 d=0.00594622 t=60582
liu 	留 	c=0 d=0 t=60582
liu 	硫	c=2 d=9.08232e-08 t=60582
liu 	硫 	c=0 d=0 t=60582
liu bai 	留白	c=1 d=0.0156858 t=60582
liu bei 	劉備	c=1 d=1.10172e-22 t=60582
liu bei 	劉備 	c=0 d=0 t=60582
liu bu zhu 	留不住	c=1 d=7.69454e-06 t=60582
liu bu zhu 	留不住 	c=0 d=0 t=60582
liu chang 	劉暢	c=3 d=0.00247875 t=60582
liu chang 	劉暢 	c=0 d=0 t=60582
liu chang 	流暢	c=1 d=8.9167e-05 t=60582
liu chang 	流暢 	c=0 d=0 t=60582
liu cheng 	流程	c=21 d=0.370396 t=60582
liu cheng 	流程 	c=0 d=0 t=60582
liu cheng ne ge 	流程呢個	c=1 d=1.70856e-37 t=60582
liu cheng ne ge 	流程呢個 	c=0 d=0 t=60582
liu dian ban 	六點半	c=1 d=1.03098e-06 t=60582
liu dian ban 	六點半 	c=0 d=0 t=60582
liu dong 	流動	c=1 d=1.95524e-06 t=60582
liu dong ren kou 	流动人口	c=1 d=1.47467e-11 t=60582
liu ge 	六個	c=1 d=4.36198e-05 t=60582
liu ge 	六個 	c=0 d=0 t=60582
liu gei 	留给	c=1 d=6.72398e-08 t=60582
liu han 	😅	c=1 d=1.26883e-07 t=60582
liu jia yue 	劉嘉玥	c=1 d=7.26891e-13 t=60582
liu kai xin 	劉凱新	c=2 d=1.08384e-06 t=60582
liu kai xin 	劉凱新 	c=0 d=0 t=60582
liu lan 	瀏覽	c=0 d=1.06343e-48 t=60582
liu lan 	瀏覽 	c=0 d=0 t=60582
liu lan guo 	瀏覽過	c=1 d=1.69743e-19 t=60582
liu lan guo 	瀏覽過 	c=0 d=0 t=60582
liu lan qi 	瀏覽器	c=9 d=1.00774 t=60582
liu lan qi 	瀏覽器 	c=0 d=0 t=60582
liu lan xia 	瀏覽下	c=1 d=1.06876e-47 t=60582
liu lan xia 	瀏覽下 	c=0 d=0 t=60582
liu le 	留了	c=1 d=1.09831e-15 t=60582
liu le 	留了 	c=0 d=0 t=60582
liu lei 	劉磊	c=1 d=2.88137e-09 t=60582
liu lei 	流泪	c=1 d=2.867e-09 t=60582
liu liang 	流量	c=1 d=5.6445e-08 t=60582
liu liang 	流量 	c=0 d=0 t=60582
liu ri 	六日	c=1 d=3.24929e-11 t=60582
liu ri 	六日 	c=0 d=0 t=60582
liu shao nan 	劉少楠	c=1 d=3.13646e-07 t=60582
liu shao nan 	劉少楠 	c=0 d=0 t=60582
liu shi 	流食	c=1 d=0.011109 t=60582
liu shi 	流食 	c=0 d=0 t=60582
liu shui 	流水	c=1 d=1.67883e-07 t=60582
liu shui 	流水 	c=0 d=0 t=60582
liu shui hao 	流水號	c=1 d=9.29482e-23 t=60582
liu shui hao 	流水號 	c=0 d=0 t=60582
liu suan 	硫酸	c=19 d=1.30324e-05 t=60582
liu suan 	硫酸 	c=0 d=0 t=60582
liu wan er 	遛彎兒	c=1 d=1.04134e-06 t=60582
liu wan er 	遛彎兒 	c=0 d=0 t=60582
liu wen 	劉文	c=0 d=5.70219e-11 t=60582
liu wen 	劉文 	c=0 d=0 t=60582
liu wen jie 	劉文傑	c=2 d=0.024234 t=60582
liu wen jie 	劉文傑 	c=0 d=0 t=60582
liu xiao jiang 	劉笑江	c=3 d=2.68566e-05 t=60582
liu xiao jiang 	劉笑江 	c=0 d=0 t=60582
liu yan 	留言	c=1 d=0.00856561 t=60582
liu yi 	劉毅	c=0 d=1.06307e-44 t=60582
liu yi 	劉毅 	c=0 d=0 t=60582
liu yi bo 	劉毅博	c=24 d=0.00613095 t=60582
liu yi bo 	劉毅博 	c=0 d=0 t=60582
liu zhe 	留着	c=3 d=0.00305061 t=60582
liu zhe 	留着 	c=0 d=0 t=60582
liu zhe ba 	留着吧	c=1 d=0.0306538 t=60582
liu zhe ba 	留着吧 	c=0 d=0 t=60582
log 	㏒	c=1 d=0.00220948 t=60582
long 	龍	c=23 d=3.53998e-26 t=60582
long 	龍 	c=0 d=0 t=60582
long ge 	龍哥	c=7 d=1.12162e-25 t=60582
long ge 	龍哥 	c=0 d=0 t=60582
lou 	嘍	c=4 d=0.00329615 t=60582
lou 	嘍 	c=0 d=0 t=60582
lou 	樓	c=12 d=1.61669 t=60582
lou 	樓 	c=0 d=0 t=60582
lou diao 	漏掉	c=0 d=5.44925e-36 t=60582
lou diao 	漏掉 	c=0 d=0 t=60582
lou diao le 	漏掉了	c=1 d=5.47657e-35 t=60582
lou diao le 	漏掉了 	c=0 d=0 t=60582
lou dong 	樓棟	c=1 d=0.25284 t=60582
lou dong 	樓棟 	c=0 d=0 t=60582
lou dong 	漏洞	c=15 d=0.00882656 t=60582
lou dong 	漏洞 	c=0 d=0 t=60582
lou san 	樓三	c=2 d=3.72919e-14 t=60582
lou san 	樓三 	c=0 d=0 t=60582
lou sao 	漏掃	c=17 d=3.08924e-05 t=60582
lou sao 	漏掃 	c=0 d=0 t=60582
lou yu 	樓宇	c=42 d=0.00234436 t=60582
lou yu 	樓宇 	c=0 d=0 t=60582
lu 	擼	c=1 d=3.81243e-09 t=60582
lu 	擼 	c=0 d=0 t=60582
lu 	盧	c=2 d=2.11952e-14 t=60582
lu 	盧 	c=0 d=0 t=60582
lu 	錄	c=10 d=0.379083 t=60582
lu 	錄 	c=0 d=0 t=60582
lu da 	魯大	c=0 d=1.14942e-51 t=60582
lu da 	魯大 	c=0 d=0 t=60582
lu da shi 	魯大師	c=1 d=1.15518e-50 t=60582
lu da shi 	魯大師 	c=0 d=0 t=60582
lu guo 	路過	c=1 d=1.21714e-47 t=60582
lu guo 	路過 	c=0 d=0 t=60582
lu jing 	路徑	c=13 d=1.58152 t=60582
lu jing 	路徑 	c=0 d=0 t=60582
lu ping 	錄屏	c=1 d=1.71274e-07 t=60582
lu ping 	錄屏 	c=0 d=0 t=60582
lu ru 	錄入	c=9 d=0.341742 t=60582
lu ru 	錄入 	c=0 d=0 t=60582
lu shang 	路上	c=1 d=9.66921e-17 t=60582
lu shang 	路上 	c=0 d=0 t=60582
lu xiao jiang 	錄笑江	c=1 d=3.84145e-10 t=60582
lu yin 	录音	c=3 d=5.19964e-12 t=60582
lu yin 	錄音	c=1 d=3.88192e-45 t=60582
lu yin 	錄音 	c=0 d=0 t=60582
lu you 	路由	c=16 d=0.00664829 t=60582
lu you 	路由 	c=0 d=0 t=60582
lu zhi 	錄製	c=1 d=1.2668e-47 t=60582
lu zhi 	錄製 	c=0 d=0 t=60582
luan 	亂	c=6 d=0.939684 t=60582
luan 	亂 	c=0 d=0 t=60582
luan ma 	亂碼	c=12 d=0.923264 t=60582
luan ma 	亂碼 	c=0 d=0 t=60582
luan pao 	乱跑	c=1 d=3.40648e-08 t=60582
luan qi ba za 	亂七八咋	c=1 d=9.08261e-16 t=60582
luan qi ba za 	亂七八咋 	c=0 d=0 t=60582
luan qi ba zha 	亂七八扎	c=1 d=5.63088e-09 t=60582
luan qi ba zha 	亂七八扎 	c=0 d=0 t=60582
lun bo 	輪播	c=0 d=1.26944e-43 t=60582
lun bo 	輪播 	c=0 d=0 t=60582
lun bo tu 	輪播圖	c=1 d=1.2758e-42 t=60582
lun bo tu 	輪播圖 	c=0 d=0 t=60582
lun bu dao 	輪不到	c=1 d=7.68357e-48 t=60582
lun bu dao 	輪不到 	c=0 d=0 t=60582
lun dao 	輪到	c=0 d=1.48924e-10 t=60582
lun dao 	輪到 	c=0 d=0 t=60582
lun dao wo 	輪到我	c=1 d=1.4967e-09 t=60582
lun dao wo 	輪到我 	c=0 d=0 t=60582
lun wen 	論文	c=1 d=0.000466618 t=60582
lun wen 	論文 	c=0 d=0 t=60582
luo 	裸	c=1 d=4.64513e-39 t=60582
luo 	裸 	c=0 d=0 t=60582
luo bu 	羅布	c=0 d=0.000733572 t=60582
luo bu 	羅布 	c=0 d=0 t=60582
luo ji 	羅技	c=1 d=4.50722e-08 t=60582
luo ji 	羅技 	c=0 d=0 t=60582
luo ji 	邏輯	c=24 d=0.603523 t=60582
luo ji 	邏輯 	c=0 d=0 t=60582
luo ma 	罗马	c=1 d=2.32394e-09 t=60582
luo si 	螺絲	c=1 d=3.12135e-09 t=60582
luo si 	螺絲 	c=0 d=0 t=60582
luo si dao 	螺絲刀	c=1 d=3.4153e-09 t=60582
luo si dao 	螺絲刀 	c=0 d=0 t=60582
luo zi 	騾子	c=1 d=1.65575e-50 t=60582
luo zi 	騾子 	c=0 d=0 t=60582
lv 	呂	c=2 d=7.14097e-10 t=60582
lv 	呂 	c=0 d=0 t=60582
lv 	捋	c=1 d=0.00856561 t=60582
lv 	捋 	c=0 d=0 t=60582
lv 	綠	c=2 d=0.308819 t=60582
lv 	綠 	c=0 d=0 t=60582
lv 	縷	c=1 d=3.12125e-38 t=60582
lv 	縷 	c=0 d=0 t=60582
lv hua 	氯化	c=1 d=9.64229e-43 t=60582
lv hua 	氯化 	c=0 d=0 t=60582
lv lv 	縷縷	c=1 d=9.07797e-10 t=60582
lv lv 	縷縷 	c=0 d=0 t=60582
lv ma 	绿码	c=1 d=6.8066e-34 t=60582
lv ma 	绿码 	c=0 d=0 t=60582
lv se 	綠色	c=2 d=3.4059e-06 t=60582
lv se 	綠色 	c=0 d=0 t=60582
lv tu 	旅途	c=1 d=5.25539e-50 t=60582
lv tu 	旅途 	c=0 d=0 t=60582
m 	㎡	c=1 d=6.02562e-12 t=60582
ma 	嗎	c=1007 d=7.34879 t=60582
ma 	嗎 	c=0 d=0 t=60582
ma 	嘛	c=2 d=0.00265959 t=60582
ma 	嘛 	c=0 d=0 t=60582
ma 	媽	c=3 d=0.00557763 t=60582
ma 	媽 	c=0 d=0 t=60582
ma 	瑪	c=1 d=0.873716 t=60582
ma 	瑪 	c=0 d=0 t=60582
ma 	碼	c=6 d=0.755784 t=60582
ma 	碼 	c=0 d=0 t=60582
ma 	罵	c=2 d=0.00013776 t=60582
ma 	罵 	c=0 d=0 t=60582
ma 	馬	c=3 d=5.08529e-12 t=60582
ma 	馬 	c=0 d=0 t=60582
ma de 	媽的	c=3 d=0.0672055 t=60582
ma de 	媽的 	c=0 d=0 t=60582
ma de 	罵得	c=1 d=3.66656e-50 t=60582
ma de 	罵得 	c=0 d=0 t=60582
ma fan 	麻煩	c=11 d=0.730022 t=60582
ma fan 	麻煩 	c=0 d=0 t=60582
ma ke si 	馬克思	c=1 d=1.28932e-19 t=60582
ma ke si 	馬克思 	c=0 d=0 t=60582
ma la 	麻辣	c=1 d=0.00597602 t=60582
ma la 	麻辣 	c=0 d=0 t=60582
ma ma 	媽媽	c=4 d=7.54217e-06 t=60582
ma ma 	媽媽 	c=0 d=0 t=60582
ma nong 	碼農	c=2 d=0.015739 t=60582
ma ren 	骂人	c=1 d=2.16609e-05 t=60582
ma shang 	馬上	c=1 d=1.2362e-24 t=60582
ma shang 	馬上 	c=0 d=0 t=60582
ma shi bing 	馬士兵	c=1 d=1.67159e-15 t=60582
ma shi bing 	馬士兵 	c=0 d=0 t=60582
ma tong 	马桶	c=1 d=0.00927901 t=60582
ma zui pin 	麻醉品	c=1 d=3.51871e-07 t=60582
mac 	Mac	c=0 d=0 t=60582
macbook 	MacBook	c=0 d=0 t=60582
macos 	macOS	c=4 d=6.24464e-123 t=60582
macos 	macOS High Sierra	c=2 d=3.74678e-123 t=60582
macos 	macOS Mojave	c=3 d=4.99571e-123 t=60582
macos 	macOS Sierra	c=1 d=2.49786e-123 t=60582
mai 	買	c=55 d=1.17543 t=60582
mai 	買 	c=0 d=0 t=60582
mai 	賣	c=14 d=0.028479 t=60582
mai 	賣 	c=0 d=0 t=60582
mai ba 	買吧	c=1 d=1.30876e-48 t=60582
mai ba 	買吧 	c=0 d=0 t=60582
mai bu dao 	买不到	c=3 d=0.371979 t=60582
mai bu qi 	買不起	c=4 d=2.25526e-09 t=60582
mai bu qi 	買不起 	c=0 d=0 t=60582
mai cai 	買菜	c=3 d=0.202909 t=60582
mai cai 	買菜 	c=0 d=0 t=60582
mai chu qu 	賣出去	c=1 d=5.50214e-31 t=60582
mai chu qu 	賣出去 	c=0 d=0 t=60582
mai de 	買的	c=29 d=0.429557 t=60582
mai de 	買的 	c=0 d=0 t=60582
mai de zao 	買的早	c=1 d=2.20527e-10 t=60582
mai dian 	埋點	c=8 d=6.84091e-05 t=60582
mai dian 	埋點 	c=0 d=0 t=60582
mai dian 	買點	c=3 d=0.346477 t=60582
mai dian 	買點 	c=0 d=0 t=60582
mai dong xi 	買東西	c=1 d=1.10705e-20 t=60582
mai dong xi 	買東西 	c=0 d=0 t=60582
mai duan 	賣斷	c=1 d=5.75852e-08 t=60582
mai fan 	買飯	c=3 d=0.00358858 t=60582
mai fan 	買飯 	c=0 d=0 t=60582
mai fang 	買房	c=1 d=1.04582e-27 t=60582
mai fang 	買房 	c=0 d=0 t=60582
mai ge 	買個	c=6 d=9.18831e-05 t=60582
mai ge 	買個 	c=0 d=0 t=60582
mai ge le 	買個了	c=1 d=9.28217e-07 t=60582
mai ge le 	買個了 	c=0 d=0 t=60582
mai gei ni 	賣給你	c=1 d=1.93743e-16 t=60582
mai gei ni 	賣給你 	c=0 d=0 t=60582
mai gei wo 	賣給我	c=1 d=4.23869e-50 t=60582
mai gei wo 	賣給我 	c=0 d=0 t=60582
mai guo lai 	買過來	c=1 d=1.53215e-49 t=60582
mai guo lai 	買過來 	c=0 d=0 t=60582
mai ke 	麥克	c=2 d=0.382893 t=60582
mai ke 	麥克 	c=0 d=0 t=60582
mai ke feng 	麥克風	c=1 d=1.03218e-49 t=60582
mai ke feng 	麥克風 	c=0 d=0 t=60582
mai lai 	買來	c=1 d=0.00032882 t=60582
mai le 	買了	c=14 d=0.704688 t=60582
mai le 	買了 	c=0 d=0 t=60582
mai le 	賣了	c=3 d=1.35404e-07 t=60582
mai le 	賣了 	c=0 d=0 t=60582
mai le ge 	買了個	c=1 d=1.99956e-05 t=60582
mai lia 	賣倆	c=1 d=9.71106e-09 t=60582
mai na ge 	買那個	c=1 d=5.86567e-19 t=60582
mai na ge 	買那個 	c=0 d=0 t=60582
mai sha 	買啥	c=0 d=0.0657047 t=60582
