# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	3578
#@/user_id	windows11-caoayu-pc-i512400
mei you de 	沒有的 	c=0 d=0 t=3578
mei za yong 	沒咋用 	c=0 d=0 t=3578
mei zai 	沒在 	c=0 d=0 t=3578
mei zai jia 	沒在家 	c=0 d=0 t=3578
mei zai yi 	没在意	c=1 d=0.115903 t=3578
mei zai yong 	没再用	c=1 d=0.0284388 t=3578
mei zai zhe 	沒在這 	c=0 d=0 t=3578
mei zhao dao 	沒找到 	c=0 d=0 t=3578
mei zhao zhao 	沒找着 	c=0 d=0 t=3578
mei zhe 	沒這 	c=0 d=0 t=3578
mei zhe ge 	沒這個 	c=0 d=0 t=3578
mei zhe me 	沒這麼 	c=0 d=0 t=3578
mei zhi xing 	沒志行 	c=0 d=0 t=3578
mei zhong wen 	沒中文 	c=0 d=0 t=3578
mei zhou 	每週 	c=0 d=0 t=3578
mei zhou 	美洲 	c=0 d=0 t=3578
mei zi duan 	沒字段 	c=0 d=0 t=3578
mei zou 	沒走 	c=0 d=0 t=3578
mei zuo 	沒做 	c=0 d=0 t=3578
mei zuo guo 	沒坐過 	c=0 d=0 t=3578
mei zuo guo 	没做过	c=1 d=0.806541 t=3578
men 	们	c=1 d=0.000244817 t=3578
men 	們 	c=0 d=0 t=3578
men 	悶 	c=0 d=0 t=3578
men 	門 	c=0 d=0 t=3578
men kou 	門口 	c=0 d=0 t=3578
meng 	夢 	c=0 d=0 t=3578
meng 	懵 	c=0 d=0 t=3578
meng 	猛	c=0 d=6.31499e-06 t=3578
meng 	猛 	c=0 d=0 t=3578
meng 	盟 	c=0 d=0 t=3578
meng meng 	濛濛 	c=0 d=0 t=3578
mi 	密 	c=0 d=0 t=3578
mi 	眯 	c=0 d=0 t=3578
mi 	米 	c=0 d=0 t=3578
mi fan 	米飯 	c=0 d=0 t=3578
mi hu 	迷糊 	c=0 d=0 t=3578
mi jia 	米家 	c=0 d=0 t=3578
mi ma 	密碼 	c=0 d=0 t=3578
mi mian 	米麪 	c=0 d=0 t=3578
mi yao 	密鑰 	c=0 d=0 t=3578
mian 	免 	c=0 d=0 t=3578
mian 	面 	c=0 d=0 t=3578
mian ban 	面板 	c=0 d=0 t=3578
mian fei 	免費 	c=0 d=0 t=3578
mian fei 	免费	c=1 d=0.516851 t=3578
mian ji 	面積 	c=0 d=0 t=3578
mian shen 	免審 	c=0 d=0 t=3578
mian shen qi 	免審期 	c=0 d=0 t=3578
mian shen zhong 	免審中 	c=0 d=0 t=3578
mian shi 	面試 	c=0 d=0 t=3578
mian shi 	面试	c=1 d=0.88692 t=3578
mian shi guan 	面試官 	c=0 d=0 t=3578
mian shi ne 	面試呢 	c=0 d=0 t=3578
mian ze 	免責 	c=0 d=0 t=3578
miao 	妙 	c=0 d=0 t=3578
miao 	秒 	c=0 d=0 t=3578
miao jie 	秒解 	c=0 d=0 t=3578
miao shu 	描述	c=1 d=0.394554 t=3578
miao shu 	描述 	c=0 d=0 t=3578
mie 	咩 	c=0 d=0 t=3578
mie huo 	滅活 	c=0 d=0 t=3578
min gan 	敏感 	c=0 d=0 t=3578
min gan ci 	敏感詞 	c=0 d=0 t=3578
min jie 	敏捷 	c=0 d=0 t=3578
min zu 	民族 	c=0 d=0 t=3578
ming 	名	c=1 d=0.00143728 t=3578
ming 	名 	c=0 d=0 t=3578
ming 	命 	c=0 d=0 t=3578
ming 	明	c=1 d=0.00143012 t=3578
ming 	明 	c=0 d=0 t=3578
ming bai le 	明白了 	c=0 d=0 t=3578
ming cheng 	名称	c=1 d=0.000958635 t=3578
ming cheng 	名稱 	c=0 d=0 t=3578
ming cheng bu neng 	名稱不能 	c=0 d=0 t=3578
ming cheng ne ge 	名稱呢個 	c=0 d=0 t=3578
ming dan 	名單 	c=0 d=0 t=3578
ming hou 	明後 	c=0 d=0 t=3578
ming ling 	命令	c=2 d=0.822835 t=3578
ming ling 	命令 	c=0 d=0 t=3578
ming ling hang 	命令行 	c=0 d=0 t=3578
ming lu 	名錄 	c=0 d=0 t=3578
ming mai 	命脈 	c=0 d=0 t=3578
ming ming 	命名 	c=0 d=0 t=3578
ming ming 	明明	c=1 d=0.467666 t=3578
ming ming 	明明 	c=0 d=0 t=3578
ming pian 	名片 	c=0 d=0 t=3578
ming que 	明確 	c=0 d=0 t=3578
ming tai 	明臺 	c=0 d=0 t=3578
ming tian 	明天 	c=0 d=0 t=3578
ming xian 	明顯 	c=0 d=0 t=3578
ming xing 	明星 	c=0 d=0 t=3578
ming yue 	明月	c=1 d=0.941765 t=3578
ming zi 	名字	c=1 d=0.00102814 t=3578
ming zi 	名字 	c=0 d=0 t=3578
mo 	墨 	c=0 d=0 t=3578
mo 	摸 	c=0 d=0 t=3578
mo 	磨 	c=0 d=0 t=3578
mo ban 	末班	c=1 d=0.398519 t=3578
mo ban 	模板	c=11 d=3.96059 t=3578
mo ban 	模板 	c=0 d=0 t=3578
mo ban yi 	模板一 	c=0 d=0 t=3578
mo gai 	魔改 	c=0 d=0 t=3578
mo hu 	模糊 	c=0 d=0 t=3578
mo kuai 	模塊 	c=0 d=0 t=3578
mo ming 	莫名 	c=0 d=0 t=3578
mo ni 	模擬 	c=0 d=0 t=3578
mo ni qi 	模擬器 	c=0 d=0 t=3578
mo re 	莫熱 	c=0 d=0 t=3578
mo ren 	沒人 	c=0 d=0 t=3578
mo ren 	默認 	c=0 d=0 t=3578
mo ren 	默认	c=1 d=0.244143 t=3578
mo ren zhi 	默認值 	c=0 d=0 t=3578
mo shi 	模式 	c=0 d=0 t=3578
mo tuo che 	摩托車 	c=0 d=0 t=3578
mo xing 	模型 	c=0 d=0 t=3578
mo yu 	摸魚 	c=0 d=0 t=3578
mo zhe 	摸着 	c=0 d=0 t=3578
mou 	某 	c=0 d=0 t=3578
mou 	謀 	c=0 d=0 t=3578
mou ge 	某個 	c=0 d=0 t=3578
mou sha 	謀殺 	c=0 d=0 t=3578
mou xie 	某些 	c=0 d=0 t=3578
mou yi ge 	某一個 	c=0 d=0 t=3578
mu di 	目的	c=1 d=0.000356206 t=3578
mu du 	目睹 	c=0 d=0 t=3578
mu er 	木耳 	c=0 d=0 t=3578
mu ge 	牧歌	c=1 d=0.00139481 t=3578
mu ge 	牧歌 	c=0 d=0 t=3578
mu gong 	木工 	c=0 d=0 t=3578
mu ji 	母雞 	c=0 d=0 t=3578
mu ke 	幕客 	c=0 d=0 t=3578
mu lu 	目录	c=3 d=0.444858 t=3578
mu lu 	目錄 	c=0 d=0 t=3578
mu qi 	木器 	c=0 d=0 t=3578
mu qi qing an 	木器請安 	c=0 d=0 t=3578
mu qian 	目前	c=1 d=0.000242381 t=3578
mu qian 	目前 	c=0 d=0 t=3578
mysql 	MySQL	c=0 d=0 t=3578
na 	哪	c=1 d=0.628135 t=3578
na 	哪 	c=0 d=0 t=3578
na 	拿	c=4 d=1.06325 t=3578
na 	拿 	c=0 d=0 t=3578
na 	那	c=15 d=0.23317 t=3578
na 	那 	c=0 d=0 t=3578
na ban 	那版 	c=0 d=0 t=3578
na bian 	那边	c=1 d=0.00126207 t=3578
na bian 	那邊 	c=0 d=0 t=3578
na bu 	那步 	c=0 d=0 t=3578
na bu guan 	那不管 	c=0 d=0 t=3578
na bu ran 	那不然 	c=0 d=0 t=3578
na bu shi 	那不是 	c=0 d=0 t=3578
na bu xing 	那不行 	c=0 d=0 t=3578
na chu 	拿出 	c=0 d=0 t=3578
na chu lai 	拿出來 	c=0 d=0 t=3578
na ci 	那次 	c=0 d=0 t=3578
na dao 	拿到 	c=0 d=0 t=3578
na dian 	那點 	c=0 d=0 t=3578
na dou shi 	那都是 	c=0 d=0 t=3578
na fang 	哪方 	c=0 d=0 t=3578
na ge 	哪个	c=16 d=2.23219 t=3578
na ge 	哪個 	c=0 d=0 t=3578
na ge 	那个	c=13 d=2.40369 t=3578
na ge 	那個 	c=0 d=0 t=3578
na ge ren 	那個人 	c=0 d=0 t=3578
na gen 	那根 	c=0 d=0 t=3578
na guo 	拿過 	c=0 d=0 t=3578
na guo le 	拿過了 	c=0 d=0 t=3578
na hai xing 	那还行	c=1 d=0.0547488 t=3578
na hai xing 	那還行 	c=0 d=0 t=3578
na hao 	拿好 	c=0 d=0 t=3578
na ji ge 	哪几个	c=1 d=0.763379 t=3578
na ji ge 	哪幾個 	c=0 d=0 t=3578
na ji ge 	那几个	c=2 d=0.944972 t=3578
na ji ge 	那幾個 	c=0 d=0 t=3578
na jia 	那家 	c=0 d=0 t=3578
na jiu 	那就	c=2 d=0.634408 t=3578
na jiu 	那就 	c=0 d=0 t=3578
na jiu shi 	那就是	c=3 d=0.668748 t=3578
na jiu shi 	那就是 	c=0 d=0 t=3578
na jiu xing 	那就行 	c=0 d=0 t=3578
na jiu yao 	那就要 	c=0 d=0 t=3578
na jiu yong 	那就用 	c=0 d=0 t=3578
na ju 	那句 	c=0 d=0 t=3578
na ken ding 	那肯定 	c=0 d=0 t=3578
na kuai 	哪塊 	c=0 d=0 t=3578
na kuai 	那块	c=1 d=0.00180897 t=3578
na kuai 	那塊 	c=0 d=0 t=3578
na kuan 	哪款 	c=0 d=0 t=3578
na lai 	哪來 	c=0 d=0 t=3578
na lai 	拿來 	c=0 d=0 t=3578
na le 	哪了 	c=0 d=0 t=3578
na li 	哪裏 	c=0 d=0 t=3578
na li 	那裏 	c=0 d=0 t=3578
na li 	那里	c=3 d=0.0723064 t=3578
na li mian 	那裏面 	c=0 d=0 t=3578
na liang ge 	那兩個 	c=0 d=0 t=3578
na me 	那么	c=2 d=0.631366 t=3578
na me 	那麼 	c=0 d=0 t=3578
na mei you 	哪沒有 	c=0 d=0 t=3578
na mi 	納米 	c=0 d=0 t=3578
na neng 	那能 	c=0 d=0 t=3578
na ni 	那你	c=2 d=0.942995 t=3578
na ni 	那你 	c=0 d=0 t=3578
na ni xian 	那你先	c=1 d=0.00135358 t=3578
na nian 	那年 	c=0 d=0 t=3578
na pa 	哪怕 	c=0 d=0 t=3578
na qian 	拿錢 	c=0 d=0 t=3578
na ren 	那人	c=1 d=0.00914087 t=3578
na ren 	那人 	c=0 d=0 t=3578
na san ge 	那三個 	c=0 d=0 t=3578
na shi 	那是	c=1 d=0.00373503 t=3578
na shi 	那是 	c=0 d=0 t=3578
na shi hou 	那時候 	c=0 d=0 t=3578
na tian 	哪天 	c=0 d=0 t=3578
na tian 	那天	c=1 d=3.26391e-05 t=3578
na tian 	那天 	c=0 d=0 t=3578
na tiao lu 	哪條路 	c=0 d=0 t=3578
na wei 	哪位 	c=0 d=0 t=3578
na wo 	那我	c=2 d=0.826959 t=3578
na wo 	那我 	c=0 d=0 t=3578
na wo jiu 	那我就 	c=0 d=0 t=3578
na xie 	哪些 	c=0 d=0 t=3578
na xie 	那些	c=2 d=0.323033 t=3578
na xie 	那些 	c=0 d=0 t=3578
na yang 	那樣 	c=0 d=0 t=3578
na yao 	那要 	c=0 d=0 t=3578
na ye 	那也 	c=0 d=0 t=3578
na ye cai 	那也財 	c=0 d=0 t=3578
na ye you 	那也有 	c=0 d=0 t=3578
na yi 	那一 	c=0 d=0 t=3578
na yi ge 	哪一个	c=1 d=0.355226 t=3578
na yi ge 	哪一個 	c=0 d=0 t=3578
na yi hang 	那一行 	c=0 d=0 t=3578
na yi ju 	那一句 	c=0 d=0 t=3578
na yi kuai 	哪一塊 	c=0 d=0 t=3578
na yi lei 	哪一類 	c=0 d=0 t=3578
na yi tiao 	那一條 	c=0 d=0 t=3578
na ying gai 	那應該 	c=0 d=0 t=3578
na you 	哪有 	c=0 d=0 t=3578
na you 	那有 	c=0 d=0 t=3578
na zhe 	拿着 	c=0 d=0 t=3578
na zhe me 	那這麼 	c=0 d=0 t=3578
na zhe zhong 	那這種 	c=0 d=0 t=3578
na zhong 	那種 	c=0 d=0 t=3578
nai 	奶 	c=0 d=0 t=3578
nai cha 	奶茶 	c=0 d=0 t=3578
nai shen 	乃神 	c=0 d=0 t=3578
nai xin 	耐心 	c=0 d=0 t=3578
nai xin ni 	耐心你 	c=0 d=0 t=3578
nai yong 	耐用 	c=0 d=0 t=3578
nai zong 	奶总	c=1 d=0.222017 t=3578
nan 	南 	c=0 d=0 t=3578
nan 	楠 	c=0 d=0 t=3578
nan 	男 	c=0 d=0 t=3578
nan 	難 	c=0 d=0 t=3578
nan dao 	難道 	c=0 d=0 t=3578
nan dao shi 	難道是 	c=0 d=0 t=3578
nan du 	難度 	c=0 d=0 t=3578
nan fang 	南方 	c=0 d=0 t=3578
nan fang yi 	南方醫 	c=0 d=0 t=3578
nan gong ye 	南工業 	c=0 d=0 t=3578
nan he 	難喝 	c=0 d=0 t=3578
nan jing 	南京 	c=0 d=0 t=3578
nan kai 	南開 	c=0 d=0 t=3578
nan kai qu 	南開區 	c=0 d=0 t=3578
nan nai 	難耐 	c=0 d=0 t=3578
nan ren 	男人	c=1 d=3.23143e-05 t=3578
nan shen 	男神 	c=0 d=0 t=3578
nan shou 	难受	c=1 d=0.112478 t=3578
nan shou 	難受 	c=0 d=0 t=3578
nan yong 	難用 	c=0 d=0 t=3578
nan you 	男優 	c=0 d=0 t=3578
nan zhan 	南站 	c=0 d=0 t=3578
nao 	孬 	c=0 d=0 t=3578
nao 	鬧 	c=0 d=0 t=3578
nao gan 	腦幹 	c=0 d=0 t=3578
nao li hun 	鬧離婚 	c=0 d=0 t=3578
nao tu 	腦圖 	c=0 d=0 t=3578
nao zhe wan 	鬧着玩 	c=0 d=0 t=3578
ne 	呢	c=7 d=0.0610092 t=3578
ne 	呢 	c=0 d=0 t=3578
ne ge 	呢個 	c=0 d=0 t=3578
nei 	內 	c=0 d=0 t=3578
nei bu 	內部 	c=0 d=0 t=3578
nei cong 	內從 	c=0 d=0 t=3578
nei cun 	內存 	c=0 d=0 t=3578
nei cun 	内存	c=3 d=0.00113877 t=3578
nei he 	內核 	c=0 d=0 t=3578
nei meng 	內蒙 	c=0 d=0 t=3578
nei rong 	內容 	c=0 d=0 t=3578
nei rong 	内容	c=1 d=0.272532 t=3578
nei shang 	內傷 	c=0 d=0 t=3578
nei wang 	內網 	c=0 d=0 t=3578
nei yi 	內衣 	c=0 d=0 t=3578
nei zhi 	內置 	c=0 d=0 t=3578
neng 	能	c=12 d=1.53827 t=3578
neng 	能 	c=0 d=0 t=3578
neng bao wen 	能保溫 	c=0 d=0 t=3578
neng bu neng 	能不能	c=3 d=0.107528 t=3578
neng bu neng 	能不能 	c=0 d=0 t=3578
neng bu neng ne ge 	能不能呢個 	c=0 d=0 t=3578
neng fou 	能否 	c=0 d=0 t=3578
neng gai 	能改 	c=0 d=0 t=3578
neng kan 	能看 	c=0 d=0 t=3578
neng kao 	能考 	c=0 d=0 t=3578
neng li 	能力 	c=0 d=0 t=3578
neng yong 	能用	c=3 d=0.0480133 t=3578
neng yong 	能用 	c=0 d=0 t=3578
ni 	你	c=31 d=1.20947 t=3578
ni 	你 	c=0 d=0 t=3578
ni 	倪 	c=0 d=0 t=3578
ni ba 	你把	c=2 d=0.00745933 t=3578
ni ba 	你把 	c=0 d=0 t=3578
ni ben di 	你本地 	c=0 d=0 t=3578
ni bu 	你不 	c=0 d=0 t=3578
ni bu chi 	你不吃 	c=0 d=0 t=3578
ni bu hui 	你不會 	c=0 d=0 t=3578
ni bu hui qu 	你不會去 	c=0 d=0 t=3578
ni bu jiu shi 	你不就是 	c=0 d=0 t=3578
ni bu kan 	你不看 	c=0 d=0 t=3578
ni bu neng 	你不能 	c=0 d=0 t=3578
ni bu shi 	你不是 	c=0 d=0 t=3578
ni bu yong 	你不用 	c=0 d=0 t=3578
ni cha 	你查 	c=0 d=0 t=3578
ni cha 	逆差 	c=0 d=0 t=3578
ni cha xi ai 	逆差喜愛 	c=0 d=0 t=3578
ni cheng 	昵稱 	c=0 d=0 t=3578
ni cheng 	暱稱 	c=0 d=0 t=3578
ni cheng ne ge 	暱稱呢個 	c=0 d=0 t=3578
ni dao 	你到 	c=0 d=0 t=3578
ni de 	你的 	c=0 d=0 t=3578
ni dian 	你店 	c=0 d=0 t=3578
ni dou 	你都	c=2 d=0.44711 t=3578
ni dou 	你鬥 	c=0 d=0 t=3578
ni dui 	你對 	c=0 d=0 t=3578
ni fa 	你發 	c=0 d=0 t=3578
ni gai 	你改 	c=0 d=0 t=3578
ni gai le 	你改了 	c=0 d=0 t=3578
ni gao 	你搞 	c=0 d=0 t=3578
ni gao de 	你搞的 	c=0 d=0 t=3578
ni ge 	你個 	c=0 d=0 t=3578
ni gei 	你給 	c=0 d=0 t=3578
ni gei ta 	你給她 	c=0 d=0 t=3578
ni gen 	你跟 	c=0 d=0 t=3578
ni gen 	擬跟 	c=0 d=0 t=3578
ni gen wo 	你跟我 	c=0 d=0 t=3578
ni geng 	你更 	c=0 d=0 t=3578
ni guan 	你管 	c=0 d=0 t=3578
ni guo sheng 	你過生 	c=0 d=0 t=3578
ni hai 	你還 	c=0 d=0 t=3578
ni hai shi 	你還是 	c=0 d=0 t=3578
ni hai you 	你還有 	c=0 d=0 t=3578
ni hao 	你好 	c=0 d=0 t=3578
ni hao 	你號 	c=0 d=0 t=3578
ni hua 	膩滑 	c=0 d=0 t=3578
ni huan ge 	你換個 	c=0 d=0 t=3578
ni hui 	你会	c=1 d=0.0968105 t=3578
ni hui 	你會 	c=0 d=0 t=3578
ni hui qu 	你會去 	c=0 d=0 t=3578
ni jia 	你加 	c=0 d=0 t=3578
ni jia 	你家	c=1 d=0.927743 t=3578
ni jian 	你見 	c=0 d=0 t=3578
ni jie zhe 	你接着 	c=0 d=0 t=3578
ni jin 	你進 	c=0 d=0 t=3578
ni jin tian 	你今天 	c=0 d=0 t=3578
ni jiu 	你就	c=1 d=0.66034 t=3578
ni jiu 	你就 	c=0 d=0 t=3578
ni jiu shi 	你就是 	c=0 d=0 t=3578
ni jue de 	你覺得 	c=0 d=0 t=3578
ni kan 	你看	c=0 d=0.00181334 t=3578
ni kan 	你看 	c=0 d=0 t=3578
ni kan ta 	你看她 	c=0 d=0 t=3578
ni kan wo 	你看我	c=1 d=0.537944 t=3578
ni kan xia 	你看下	c=1 d=0.0182243 t=3578
ni kan xia 	你看下 	c=0 d=0 t=3578
ni kan xia ai 	你看下愛 	c=0 d=0 t=3578
ni ke yi 	你可以 	c=0 d=0 t=3578
ni kuai 	泥塊 	c=0 d=0 t=3578
ni lai 	你來 	c=0 d=0 t=3578
ni le 	膩了 	c=0 d=0 t=3578
ni lia 	你俩	c=1 d=0.136695 t=3578
ni lia 	你倆 	c=0 d=0 t=3578
ni mai 	你买	c=0 d=0.000373503 t=3578
ni mai 	你買 	c=0 d=0 t=3578
ni mai de 	你买的	c=1 d=0.00375375 t=3578
ni mai de 	你買的 	c=0 d=0 t=3578
ni mei 	你妹 	c=0 d=0 t=3578
ni mei 	你沒 	c=0 d=0 t=3578
ni mei yong 	你沒用 	c=0 d=0 t=3578
ni men 	你们	c=1 d=0.00319873 t=3578
ni men 	你們 	c=0 d=0 t=3578
ni ming 	匿名 	c=0 d=0 t=3578
ni na 	你那 	c=0 d=0 t=3578
ni na bian 	你那邊 	c=0 d=0 t=3578
ni na ge 	你那個 	c=0 d=0 t=3578
ni na xie 	你那些 	c=0 d=0 t=3578
ni ne 	你呢 	c=0 d=0 t=3578
ni ne ge 	你呢個 	c=0 d=0 t=3578
ni neng 	你能	c=1 d=0.00860854 t=3578
ni neng 	你能 	c=0 d=0 t=3578
ni qie 	你切 	c=0 d=0 t=3578
ni qu 	你取 	c=0 d=0 t=3578
ni qu guo 	你去過 	c=0 d=0 t=3578
ni que ding 	你确定	c=1 d=0.0461896 t=3578
ni que ren 	你確認 	c=0 d=0 t=3578
ni que shi 	你確實 	c=0 d=0 t=3578
ni rang 	你讓 	c=0 d=0 t=3578
ni shang ci 	你上次 	c=0 d=0 t=3578
ni shang mian 	你上面 	c=0 d=0 t=3578
ni shen me 	你什麼 	c=0 d=0 t=3578
ni shi 	你是 	c=0 d=0 t=3578
ni shi bu shi 	你是不是	c=1 d=0.535261 t=3578
ni shi bu shi 	你是不是 	c=0 d=0 t=3578
ni shi shi 	你試試 	c=0 d=0 t=3578
ni shi shuo 	你是說 	c=0 d=0 t=3578
ni shi yi xia 	你是一下 	c=0 d=0 t=3578
ni shou dong 	你手动	c=1 d=0.0333733 t=3578
ni shuo 	你說 	c=0 d=0 t=3578
ni shuo de 	你說的 	c=0 d=0 t=3578
ni shuo guo 	你說過 	c=0 d=0 t=3578
ni tian 	逆天 	c=0 d=0 t=3578
ni tian tian 	你天天 	c=0 d=0 t=3578
ni wan shang 	你晚上 	c=0 d=0 t=3578
ni wen 	你問 	c=0 d=0 t=3578
ni wen guo 	你問過 	c=0 d=0 t=3578
ni wen wen 	你問問 	c=0 d=0 t=3578
ni wen xia 	你問下 	c=0 d=0 t=3578
ni wen xia 	你问下	c=1 d=0.00375375 t=3578
ni xian 	你先 	c=0 d=0 t=3578
ni xian 	妮限 	c=0 d=0 t=3578
ni xian zai 	你現在 	c=0 d=0 t=3578
ni xiang 	你想 	c=0 d=0 t=3578
ni xiao zi 	你小子 	c=0 d=0 t=3578
ni xie 	你寫 	c=0 d=0 t=3578
ni xin 	逆心 	c=0 d=0 t=3578
ni xin li 	你心裏 	c=0 d=0 t=3578
ni yao 	你要	c=3 d=0.537378 t=3578
ni yao 	你要 	c=0 d=0 t=3578
ni yao gan ma 	你要干嘛	c=1 d=0.494109 t=3578
ni yao huan 	你要換 	c=0 d=0 t=3578
ni ye 	你也 	c=0 d=0 t=3578
ni ye shi 	你也是 	c=0 d=0 t=3578
ni ye xue 	你也學 	c=0 d=0 t=3578
ni yi qian 	你以前	c=1 d=0.0365162 t=3578
ni yi zhi 	逆抑制 	c=0 d=0 t=3578
ni ying gai 	你應該 	c=0 d=0 t=3578
ni yong 	你用 	c=0 d=0 t=3578
ni yong ba 	你用吧 	c=0 d=0 t=3578
ni yong bu 	你用不 	c=0 d=0 t=3578
ni you 	你又	c=1 d=0.0702988 t=3578
ni you 	你又 	c=0 d=0 t=3578
ni you 	你有 	c=0 d=0 t=3578
ni you ma 	你有嗎 	c=0 d=0 t=3578
ni you qian 	你有錢 	c=0 d=0 t=3578
ni you shi jian 	你有時間 	c=0 d=0 t=3578
ni yuan lai 	你原來 	c=0 d=0 t=3578
ni za 	你咋 	c=0 d=0 t=3578
ni zai 	你再 	c=0 d=0 t=3578
ni zai 	你在	c=1 d=0.044601 t=3578
ni zai 	你在 	c=0 d=0 t=3578
ni zai yong 	你在用 	c=0 d=0 t=3578
ni zai zhe li 	你在這裏 	c=0 d=0 t=3578
ni zhao 	你找 	c=0 d=0 t=3578
ni zhao ge 	你找個 	c=0 d=0 t=3578
ni zhao wo 	你找我 	c=0 d=0 t=3578
ni zhao xia 	你找下 	c=0 d=0 t=3578
ni zhe 	你这	c=1 d=6.70548e-05 t=3578
ni zhe 	你這 	c=0 d=0 t=3578
ni zhe ge 	你這個 	c=0 d=0 t=3578
ni zhe ren 	你這人 	c=0 d=0 t=3578
ni zhe yang 	你這樣 	c=0 d=0 t=3578
ni zhen hao 	你真好 	c=0 d=0 t=3578
ni zheng li 	你整理 	c=0 d=0 t=3578
ni zhi dao 	你知道	c=1 d=0.000156102 t=3578
ni zhi dao 	你知道 	c=0 d=0 t=3578
ni zhi jie 	你直接	c=2 d=0.0409665 t=3578
ni zhi jie 	你直接 	c=0 d=0 t=3578
ni zhi qian 	你之前 	c=0 d=0 t=3578
ni zhong wu 	你中午 	c=0 d=0 t=3578
ni zi ji 	你自己 	c=0 d=0 t=3578
nian 	年 	c=0 d=0 t=3578
nian di 	年底 	c=0 d=0 t=3578
nian jia 	年假	c=1 d=0.0257325 t=3578
nian le 	唸了 	c=0 d=0 t=3578
nian nian bu wang 	念念不忘 	c=0 d=0 t=3578
nian qian 	年前 	c=0 d=0 t=3578
nian qing 	年輕 	c=0 d=0 t=3578
nian qing ren 	年輕人 	c=0 d=0 t=3578
nian yue ri 	年月日 	c=0 d=0 t=3578
nian zhong 	年終 	c=0 d=0 t=3578
nian zhong jiang 	年終獎 	c=0 d=0 t=3578
niao 	尿 	c=0 d=0 t=3578
niao chao 	鳥巢 	c=0 d=0 t=3578
nin 	您 	c=0 d=0 t=3578
nin hao 	您好 	c=0 d=0 t=3578
niu 	牛	c=2 d=0.382103 t=3578
niu 	牛 	c=0 d=0 t=3578
niu bi 	牛逼 	c=0 d=0 t=3578
niu ma 	牛馬 	c=0 d=0 t=3578
niu pai 	牛排 	c=0 d=0 t=3578
niu pi 	牛皮 	c=0 d=0 t=3578
niu zai ku 	牛仔褲 	c=0 d=0 t=3578
niu zi 	牛仔 	c=0 d=0 t=3578
niu zi jian 	牛仔見 	c=0 d=0 t=3578
niu zong 	牛總 	c=0 d=0 t=3578
nm 	㎚	c=0 d=0.0937067 t=3578
nong 	弄	c=4 d=0.155686 t=3578
nong 	弄 	c=0 d=0 t=3578
nong 	濃 	c=0 d=0 t=3578
nong bu guo lai 	弄不過來 	c=0 d=0 t=3578
nong cheng 	弄成 	c=0 d=0 t=3578
nong cun 	農村 	c=0 d=0 t=3578
nong da 	農大 	c=0 d=0 t=3578
nong dong 	弄懂 	c=0 d=0 t=3578
nong ge 	弄個 	c=0 d=0 t=3578
nong guo 	弄過 	c=0 d=0 t=3578
nong hao 	弄好 	c=0 d=0 t=3578
nong hao le 	弄好了 	c=0 d=0 t=3578
nong le 	濃了 	c=0 d=0 t=3578
nong wan 	弄完	c=1 d=0.955997 t=3578
nong wan 	弄彎 	c=0 d=0 t=3578
nong xia 	弄下 	c=0 d=0 t=3578
nong ye 	農業 	c=0 d=0 t=3578
nong ye de 	農業的 	c=0 d=0 t=3578
nuan 	暖 	c=0 d=0 t=3578
nuan qi 	暖氣 	c=0 d=0 t=3578
nuan xin 	暖心 	c=0 d=0 t=3578
nv 	女 	c=0 d=0 t=3578
nv de 	女的 	c=0 d=0 t=3578
nv sheng 	女生 	c=0 d=0 t=3578
nv shi 	女士 	c=0 d=0 t=3578
nv tong 	女同 	c=0 d=0 t=3578
o 	哦 	c=0 d=0 t=3578
o 	喔 	c=0 d=0 t=3578
o 	筽 	c=0 d=0 t=3578
o le 	哦了 	c=0 d=0 t=3578
o o o 	哦哦哦 	c=0 d=0 t=3578
o pen 	哦盆 	c=0 d=0 t=3578
o shi 	喔是 	c=0 d=0 t=3578
ojbc 	Objective-C	c=0 d=0 t=3578
opt 	⌥	c=0 d=0 t=3578
osx 	OS X	c=0 d=0 t=3578
ou 	偶 	c=0 d=0 t=3578
ou er 	偶爾 	c=0 d=0 t=3578
ou niao 	鷗鳥 	c=0 d=0 t=3578
ou niao guo hu 	鷗鳥過戶 	c=0 d=0 t=3578
pa 	怕	c=1 d=0.100761 t=3578
pa 	怕 	c=0 d=0 t=3578
pa 	爬 	c=0 d=0 t=3578
pa ge 	怕個 	c=0 d=0 t=3578
pai 	拍 	c=0 d=0 t=3578
pai 	排 	c=0 d=0 t=3578
pai 	派 	c=0 d=0 t=3578
pai 	牌 	c=0 d=0 t=3578
pai cha 	排查	c=1 d=0.00163682 t=3578
pai cha 	排查 	c=0 d=0 t=3578
pai chu 	排除 	c=0 d=0 t=3578
pai cuo 	排錯 	c=0 d=0 t=3578
pai dao 	排到 	c=0 d=0 t=3578
pai de 	拍的 	c=0 d=0 t=3578
pai dui 	排隊 	c=0 d=0 t=3578
pai gu 	排骨 	c=0 d=0 t=3578
pai qi 	排期	c=1 d=0.0124629 t=3578
pai qi 	排期 	c=0 d=0 t=3578
pai qi 	排气	c=0 d=5.5175e-06 t=3578
pai qi bian 	排气边	c=1 d=5.54516e-05 t=3578
pai she 	拍攝 	c=0 d=0 t=3578
pai sui 	拍碎 	c=0 d=0 t=3578
